domain,ip_present,at_present,url_length,url_depth,redirection,https_domain,short_url,prefix/suffix,dns_record,web_traffic,domain_age,domain_end,dot_count,specialchar_count,subdom_count,label
smbcgroup-point.xyz,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
kuwaitcarsdeal.com,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
corsipercorrispondenza.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
focar.vn,0,0,0,3,0,0,0,0,0,0,1,1,0,7,0,1
focar.vn,0,0,0,3,0,0,0,0,0,0,1,1,0,6,0,1
geelongtrailers.com.au,0,0,0,2,0,0,0,0,0,1,1,1,0,5,1,1
bestbenefitsnow.life,0,0,1,0,0,0,0,0,0,0,1,1,0,12,0,1
arafathrumman.github.io,0,0,1,1,0,0,0,0,0,1,1,1,0,4,1,1
arafathrumman.github.io,0,0,1,1,0,0,0,0,0,1,1,1,0,5,1,1
hjkfj.ml,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
njxzhf.ml,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
sillyabba.com,0,0,1,4,0,0,0,0,0,1,1,1,0,8,0,1
focar.vn,0,0,0,3,0,0,0,0,0,0,1,1,0,6,0,1
juandfar.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,5,1,1
geelongtrailers.com.au,0,0,0,2,0,0,0,0,0,1,1,1,0,6,1,1
vitaski.page.link,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,1
metamask-extension.com.hsurge.com,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,1
surveyheart.com,0,0,1,2,0,0,1,0,0,1,1,1,0,6,0,1
surveyheart.com,0,0,1,2,0,0,1,0,0,1,1,1,0,5,0,1
surveyheart.com,0,0,1,2,0,0,1,0,0,1,1,1,0,6,0,1
surveyheart.com,0,0,0,2,0,0,1,0,0,1,1,1,0,5,0,1
surveyheart.com,0,0,1,2,0,0,1,0,0,1,1,1,0,6,0,1
surveyheart.com,0,0,0,2,0,0,1,0,0,1,1,1,0,5,0,1
microsoft98.sitey.me,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
jbshtl.secure52serv.com,0,0,1,3,0,0,0,0,0,0,0,0,0,6,1,1
jbshtl.secure52serv.com,0,0,1,3,0,0,0,0,0,0,0,0,0,7,1,1
jbshtl.secure52serv.com,0,0,1,4,0,0,0,0,0,0,0,0,0,7,1,1
censor.be,0,0,1,3,0,0,0,0,0,0,1,1,1,10,0,1
s.yam.com,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,1
s.yam.com,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,1
uniswap.ch,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1
uniswap.ch,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1
s.yam.com,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,1
gbbung-grpka.duckdns.org,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,1
cherellll.fr,0,0,1,3,0,0,0,0,0,1,0,1,1,6,0,1
joink-grupss01.duckdns.org,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,1
bestbenefitsnow.life,0,0,1,0,0,0,0,0,0,0,1,1,0,12,0,1
join-groupxn44.duckdns.org,0,0,0,0,0,0,0,1,0,1,1,1,0,4,1,1
serviciosenlineasbn.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
luxustelekatermeszetben.hu,0,0,1,4,0,0,0,0,0,0,1,1,1,8,0,1
hrmthread.com,0,0,0,2,0,0,0,0,0,1,1,1,0,6,0,1
hwazen.com,0,0,0,4,0,0,0,0,0,0,1,1,0,8,0,1
hwazen.com,0,0,0,4,0,0,0,0,0,0,1,1,0,9,0,1
jbshtl.secure52serv.com,0,0,1,4,0,0,0,0,0,0,0,0,0,7,1,1
jbshtl.secure52serv.com,0,0,1,3,0,0,0,0,0,0,0,0,0,7,1,1
timeline.fbcom-elcsssnmo2.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
122zh.trk.elasticemail.com,0,0,1,2,0,0,0,0,0,1,1,1,1,10,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,0,1,1,1,6,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,3,0,0,0,1,1,0,1,1,1,6,1,1
124wi.trk.elasticemail.com,0,0,1,2,0,0,0,0,0,1,1,1,1,9,1,1
ams3.digitaloceanspaces.com,0,0,1,2,0,0,0,0,0,1,0,1,1,28,1,1
124wi.trk.elasticemail.com,0,0,1,2,0,0,0,0,0,1,1,1,1,10,1,1
rakoten.co.ip.8euq3pq.gq,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1
rakoten.co.ip.8euq3pq.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1
rakoten.co.ip.w2qtjwo.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,1
danavtc.edu.vn,0,0,1,10,0,0,0,0,0,0,1,1,1,23,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,0,1,1,1,6,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
ariebaazovtrantor-realty.tk,0,0,0,0,0,0,0,1,0,1,1,1,0,6,0,1
timeline.fbcom-qh7cnn8u.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
sodap.ro,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,0,1,1,1,4,1,1
okwok.co.kr,0,0,1,7,0,0,0,0,0,1,0,1,1,12,1,1
yape.greenter.dev,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
tiny.one,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
unclaimed-moneysearch.com,0,0,1,0,0,0,0,1,0,0,0,1,0,16,0,1
compliancetrk.com,0,0,1,0,0,0,0,0,0,1,0,1,0,24,0,1
lfgtrk.com,0,0,1,0,0,0,0,0,0,1,0,1,0,15,0,1
itsmdshahin.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,1
boce.com.my,0,0,0,2,0,0,0,0,0,1,1,1,0,6,1,1
555517.selcdn.ru,0,0,1,2,0,0,0,0,0,1,0,1,1,6,1,1
edd-ui3.sitey.me,0,0,0,0,0,0,0,1,0,1,0,1,0,4,1,1
itsmdshahin.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,1
itsmdshahin.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,5,1,1
visawingsoverseas.com,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
mfrazeegovsolutionsinc.ga,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0,1
mfrazee-govsolutionsinc.cf,0,0,0,0,0,0,0,1,0,1,1,1,0,6,0,1
573805.selcdn.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,6,1,1
555517.selcdn.ru,0,0,1,2,0,0,0,0,0,1,0,1,1,7,1,1
absolute-insights.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,1
myjobassists.com,0,0,0,4,0,0,0,0,0,1,0,1,0,8,0,1
phlogenzym.ge,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
www-degelyehuda-org-il.filesusr.com,0,0,1,2,0,0,0,1,0,1,1,1,1,6,1,1
polomcapital.com,0,0,0,2,0,0,0,0,0,1,1,1,0,5,0,1
promehedinti.ro,0,0,1,7,0,0,0,0,0,1,0,0,0,11,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
ny.hideip.co,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,1
ny.freevideoproxy.com,0,0,1,2,0,0,0,0,0,0,0,1,0,5,1,1
ny.unknownproxy.com,0,0,1,2,0,0,0,0,0,1,0,1,0,5,1,1
ny.stop-block.com,0,0,1,2,0,0,0,1,0,0,0,1,0,5,1,1
ny.hide-me.org,0,0,1,2,0,0,0,1,0,0,0,1,0,5,1,1
nsbhaso.ml,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0,1
mcllaren.ga,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0,1
mclarren.ga,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0,1
mcllaren.cf,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0,1
r3qp3rcsrrch044psduser.sgp1.digitaloceanspaces.com,0,0,1,1,0,0,0,0,0,1,0,1,1,4,1,1
sunsports.pk,0,0,1,3,0,0,0,0,0,0,1,1,0,7,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
agicon.srv.br,0,0,0,2,0,0,0,0,0,1,0,1,0,6,1,1
s.yam.com,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,1
hipotecagato.com,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
plantamariaeugenia.com,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1
payment-hsbc.eu,0,0,1,1,0,0,0,1,0,1,1,1,0,4,0,1
bancapichionliw.byethost4.com,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
bancapichionliw.byethost4.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
registery001.byethost6.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
payment-hsbc.eu,0,0,1,1,0,0,0,1,0,1,1,1,0,5,0,1
payment-hsbc.eu,0,0,1,1,0,0,0,1,0,1,1,1,0,5,0,1
payment-hsbc.eu,0,0,1,1,0,0,0,1,0,1,1,1,0,4,0,1
timeline.fbcom-khvk16wj.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-8lk21ze85.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-8lk21ze85.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
siteserversolutions.com,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,1
ecomuseodebicorp.com,0,0,0,4,0,0,0,0,0,1,1,1,0,7,0,1
dip-audit.ru,0,0,1,5,0,0,0,1,0,0,0,1,0,8,0,1
fbcom-461utr3op.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
timeline.fbcom-9vv8vsduin.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
brooks-athlete.fun,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
aaipsds.org,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
twitteranalytis.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
twitteranalytis.com,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,13,1,1
usbrooks.club,0,0,0,1,0,0,0,0,0,1,1,1,1,7,0,1
verify.session-id.com,0,0,0,0,0,0,0,1,0,1,0,1,0,4,1,1
bursaparsapart.com,0,1,1,2,0,0,1,0,0,1,0,0,0,8,0,1
polkadotcngiveaway.network,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1
wkdyujin.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,6,1,1
triggermarketing.biz,0,0,0,3,0,0,0,0,0,1,1,1,0,6,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,0,1,1,1,5,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,0,1,4,0,0,0,0,0,1,1,1,1,27,1,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
gorgas.gob.pa,0,0,1,6,0,0,0,0,0,0,1,1,1,9,1,1
account.herephyshy.info,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
onlineservicetec.com,0,0,1,3,0,0,0,0,0,1,0,1,0,6,0,1
wkdyujin.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,7,1,1
fbcom-vukuzoo3t7.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
fbcom-vukuzoo3t7.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
tabitapeixoto.com,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
tabitapeixoto.com,0,0,0,1,0,0,0,0,0,1,1,1,0,5,0,1
aoinamozm.servebeer.com,0,0,0,0,0,0,0,0,1,1,1,1,0,4,1,1
7002x0788s6.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,5,1,1
avisoibk.co,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1
bancapromericawe.mipropia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1
promerica-web2.byethost7.com,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,1
promericaonlifd.byethost15.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
linpromerxx1.byethost9.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
promerica-web4.byethost24.com,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1
bancapromericasv.mipropia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1
recoveraccount0.byethost3.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
promericsvonli.byethost18.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
promaclive00.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
promexsv000.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
forggg.com,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,1
screwtechboltandnuts.com,0,0,1,4,0,0,0,0,0,1,1,1,0,7,0,1
syromalabarbrisbanesouth.org.au,0,0,1,0,0,0,0,0,0,1,1,1,0,5,1,1
ch.kontoportal.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,1
officested.com,0,0,1,2,0,0,0,0,0,0,1,1,0,7,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,0,1,1,1,5,1,1
fbcom-wtcsucu1.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
screwtechboltandnuts.com,0,0,1,4,0,0,0,0,0,1,1,1,0,8,0,1
42a5761f42be4399aa8862c327f0ba87.svc.dynamics.com,0,0,1,3,0,0,0,0,0,1,1,1,1,6,1,1
local.bitz.co.za,0,0,1,2,0,0,0,0,0,0,1,1,1,5,1,1
dollar-cheetah.net,0,0,1,1,0,0,0,1,0,0,0,1,0,16,0,1
majbert.com,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,1
testimonymedicals.com,0,0,1,2,0,0,0,0,0,1,1,1,0,6,0,1
top10songsnews.com,0,0,1,3,0,0,0,0,0,1,1,1,0,6,0,1
testimonymedicals.com,0,0,1,2,0,0,0,0,0,1,1,1,0,5,0,1
instab.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,1
instab.github.io,0,0,0,1,0,0,0,0,0,1,1,1,0,5,1,1
fbcom-bk019e8e.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
stephensfloorcovering-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,15,1,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,0,1,4,0,0,0,0,0,1,1,1,1,7,1,1
ultimateentdjs.net,0,0,0,2,0,0,0,0,0,1,1,1,0,6,0,1
stephensfloorcovering-my.sharepoint.com:443,0,0,1,4,0,0,1,1,0,1,1,1,0,16,1,1
passproa.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
suspedpromericsv.mipropia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1
gfprcjvijumkuxtkftvpgdawkqrxrz.22web.org,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
n9.cl,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1
accountverifisv1.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
notificacioneslv.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
meriprocaseinbanfro.42web.io,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,0,1,5,0,0,0,0,0,1,1,1,1,8,1,1
brooks-athlete.top,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,4,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,9,1,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,1,1,5,0,0,0,0,0,1,1,1,1,10,1,1
privatewealth.academy,0,0,1,1,0,0,0,0,0,0,0,1,0,7,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,4,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,8,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
powr.io,0,0,0,3,0,0,0,0,0,1,0,0,0,6,0,1
delgtr.hyperphp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
xcvbm.hyperphp.com,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1
promericasvsusped.mipropia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1
promericaa0.byethost12.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
sicherheit-spk-psd2.de,0,0,1,4,0,0,0,1,0,1,1,1,0,8,0,1
sicherheit-spk-psd2.de,0,0,1,4,0,0,0,1,0,1,1,1,0,8,0,1
sicherheit-spk-psd2.de,0,0,1,4,0,0,0,1,0,1,1,1,0,8,0,1
sicherheit-spk-psd2.de,0,0,0,4,0,0,0,1,0,1,1,1,0,8,0,1
sicherheit-spk-psd2.de,0,0,1,4,0,0,0,1,0,1,1,1,0,8,0,1
sicherheit-spk-psd2.de,0,0,1,4,0,0,0,1,0,1,1,1,0,7,0,1
vps41123.inmotionhosting.com,0,0,1,4,0,0,0,0,0,1,0,0,0,7,1,1
104thphoenix.com,0,1,1,8,0,0,1,0,0,1,1,1,1,34,0,1
fbcom-hp3a3f0l.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
fbcom-1e72sejpsv.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
malles.in,0,1,1,2,0,0,0,0,0,0,0,1,0,8,0,1
heartbeat360media.com,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1
fbcom-8mqggv786m.streamsteam.ca,0,0,1,1,0,0,0,1,0,1,0,0,1,6,1,1
t.mail-svc.evernote.com,0,0,1,5,0,0,0,1,0,1,1,1,1,9,1,1
bofa.com-onlinebanking.com,0,0,1,1,0,0,0,1,0,1,0,1,0,6,1,1
atlanta.craigslist.org,0,0,1,5,0,0,0,0,0,1,1,1,1,8,1,1
pdf-cloud-document.weeblysite.com,0,0,0,0,0,0,0,1,0,0,1,1,0,4,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,9,1,1
orlenencourage.club,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
metamaskservicesweb.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
vps41123.inmotionhosting.com,0,0,1,3,0,0,0,0,0,1,0,0,0,7,1,1
mail.phongvuexpress.vn,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,1
timeline.fbcom-rvibw1ls2.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-jyimaefz95.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-iih4xkqv2.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-dyad5wqe5h.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-bnxl5e5h.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-86ibdk2hjw.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,9,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,7,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,6,0,1
timeline.fbcom-xgddn0ngfg.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,0,4,1,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,0,1,1,1,4,1,1
timeline.fbcom-3reacj195.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-81b4xejpx4.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
timeline.fbcom-cg7o4pkuig.kets.sd,0,0,1,1,0,0,0,1,0,1,1,1,1,6,1,1
appfb-8830379898.panagiavrioulon.gr,0,0,1,1,0,0,0,1,0,0,1,1,1,6,1,1
docsharex-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,0,1,1,0,4,1,1
promeriicaenline.ultimatefreehost.in,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
servicesonline23.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
bancopromericac0.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
peringatanakunfb2k214.webnode.com,0,0,0,1,0,0,0,0,0,1,1,1,0,5,1,1
suspedpromericsv.mipropia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,1
server0012.byethost12.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
serverlive001.byethost7.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,8,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,11,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,9,1,1
bitly.com,0,0,0,1,0,0,1,0,0,1,1,1,0,4,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,12,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,9,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,12,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
proomericaenline.ultimatefreehost.in,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
brooks-shoes.online,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
brooks-shoes.top,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
brooks-shoes.asia,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,13,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,1,1,0,4,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,10,1,1
irs.benefit.ct.gov.gecliving.com,0,0,1,1,0,0,0,0,0,0,1,1,1,5,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,6,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,4,0,1
nanairan.com,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,1
pcclcc.knorish.com,0,0,0,2,0,0,0,0,0,0,1,1,0,5,1,1
payment.irs.benefit.marypoesia.com,0,0,1,1,0,0,0,0,0,1,0,1,1,5,1,1
kissapps.io,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,1
lp.vp4.me,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,6,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,6,1,1
brooks-athlete.online,0,0,1,1,0,0,0,1,0,1,0,1,1,7,0,1
publisan6373.byethost14.com,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
telaita.azurewebsites.net,0,0,0,1,0,0,0,0,1,1,1,1,1,4,1,1
142.97.199.35.bc.googleusercontent.com,0,0,1,5,0,0,1,0,0,1,1,1,1,11,1,1
procesart.com,0,0,1,4,0,0,1,0,0,0,0,1,0,13,0,1
geelongtrailers.com.au,0,0,0,2,0,0,0,0,0,1,1,1,0,5,1,1
geelongtrailers.com.au,0,0,0,2,0,0,0,0,0,1,1,1,0,6,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,1,14,1,1
4datasolution.com,0,0,1,3,0,0,0,0,0,0,0,0,0,8,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,6,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,6,0,1
4datasolution.com,0,0,1,3,0,0,0,0,0,0,0,0,0,8,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,7,0,1
onlineservicefree.club,0,0,1,3,0,0,0,0,0,1,0,1,0,7,0,1
bay81studios.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
bay81studios.com,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1
mail.bay81.com,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1
tenisclubemc.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,5,1,1
tenisclubemc.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,6,1,1
starp2.com,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,1
cg05577.tmweb.ru,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,4,0,1
surveyheart.com,0,0,0,2,0,0,1,0,0,1,1,1,0,5,0,1
warpromerica.byethost33.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
pruebamaricoyo.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
bancopromerica00.byethost4.com,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
techservic001.byethost11.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
promericaonliine.ultimatefreehost.in,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
itiy.in,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,1
onlinepromerica5.byethost8.com,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
notificacionesv3.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
pruebaparami.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1
pruebaparayo.byethost7.com,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,1
